chain,dish,assigned_key,photo_file
AlohaTable-WAIKIKI,Chocolate Brownie,cake_dessert,/static/media/food/cake_dessert.png
AlohaTable-WAIKIKI,Hawaiian Gelato Vanilla,icecream_parfait,/static/media/food/icecream_parfait.jpg
AlohaTable-WAIKIKI,Hawaiian Gelato Mango,icecream_parfait,/static/media/food/icecream_parfait.jpg
AlohaTable-WAIKIKI,Hawaiian Gelato Kona Coffee & Macadamia Nut,coffee,/static/media/food/coffee.jpg
AlohaTable-WAIKIKI,Hawaiian Kona Blend Coffee,coffee,/static/media/food/coffee.jpg
AlohaTable-WAIKIKI,Iced Coffee,coffee,/static/media/food/coffee.jpg
AlohaTable-WAIKIKI,100% Kona Extra Fancy,,(tile)
AlohaTable-WAIKIKI,Cafe au Lait,coffee,/static/media/food/coffee.jpg
AlohaTable-WAIKIKI,Chocolate Latte,coffee,/static/media/food/coffee.jpg
AlohaTable-WAIKIKI,Macadamia Nut Latte,coffee,/static/media/food/coffee.jpg
AlohaTable-WAIKIKI,Aloha Table Original Warea Herbal Tea,tea_matcha,/static/media/food/tea_matcha.jpg
AlohaTable-WAIKIKI,Pina Colada,juice_beverage,/static/media/food/juice_beverage.jpg
AlohaTable-WAIKIKI,Aloha Mai Tai,,(tile)
AlohaTable-WAIKIKI,Mojito,cocktail,/static/media/food/cocktail.jpg
AlohaTable-WAIKIKI,Blue Hawaii,,(tile)
AlohaTable-WAIKIKI,Mango Chichi,,(tile)
AlohaTable-WAIKIKI,Mint Ginger Cooler,,(tile)
AlohaTable-WAIKIKI,Island Fruit Cooler,,(tile)
AlohaTable-WAIKIKI,Arnold Palmer,,(tile)
AlohaTable-WAIKIKI,Plantation Iced Tea,tea_matcha,/static/media/food/tea_matcha.jpg
AlohaTable-WAIKIKI,Homemade Lemonade,juice_beverage,/static/media/food/juice_beverage.jpg
AlohaTable-WAIKIKI,Homemade Lemonade Lemon Squash,juice_beverage,/static/media/food/juice_beverage.jpg
AlohaTable-WAIKIKI,Extra Vitamins,,(tile)
AlohaTable-WAIKIKI,Mango Mixed Juice,juice_beverage,/static/media/food/juice_beverage.jpg
AlohaTable-WAIKIKI,Guava Mixed Juice,juice_beverage,/static/media/food/juice_beverage.jpg
AlohaTable-WAIKIKI,Passion Fruit Juice,juice_beverage,/static/media/food/juice_beverage.jpg
AlohaTable-WAIKIKI,Fresh Pineapple Juice,juice_beverage,/static/media/food/juice_beverage.jpg
AlohaTable-WAIKIKI,Coca Cola,juice_beverage,/static/media/food/juice_beverage.jpg
AlohaTable-WAIKIKI,Ginger Ale,juice_beverage,/static/media/food/juice_beverage.jpg
AlohaTable-WAIKIKI,Oolong Tea,tea_matcha,/static/media/food/tea_matcha.jpg
AlohaTable-WAIKIKI,Jasmine Tea,tea_matcha,/static/media/food/tea_matcha.jpg
AlohaTable-WAIKIKI,Longboard,,(tile)
AlohaTable-WAIKIKI,Big Wave,,(tile)
AlohaTable-WAIKIKI,Hanalei,,(tile)
AlohaTable-WAIKIKI,Heineken Regular 300ml Glass,,(tile)
AlohaTable-WAIKIKI,Heineken Large 600ml Glass,,(tile)
AlohaTable-WAIKIKI,Pineapple Beer,beer_alcohol,/static/media/food/beer_alcohol.jpg
AlohaTable-WAIKIKI,Mango Beer,beer_alcohol,/static/media/food/beer_alcohol.jpg
AlohaTable-WAIKIKI,Corona,,(tile)
AlohaTable-WAIKIKI,Hinano Beer,beer_alcohol,/static/media/food/beer_alcohol.jpg
AlohaTable-WAIKIKI,Kirin Green's Free,,(tile)
AlohaTable-WAIKIKI,Wine by The Glass (Red/White),wine_drink,/static/media/food/wine_drink.jpg
AlohaTable-WAIKIKI,Sparkling Wine by The Glass,wine_drink,/static/media/food/wine_drink.jpg
AlohaTable-WAIKIKI,Sangria by The Glass (Red/White),,(tile)
AlohaTable-WAIKIKI,MAUI BLANC by The Glass - Pineapple Wine,wine_drink,/static/media/food/wine_drink.jpg
AlohaTable-WAIKIKI,Highball Regular 470ml Glass,cocktail,/static/media/food/cocktail.jpg
AlohaTable-WAIKIKI,Highball Large 600ml Glass,cocktail,/static/media/food/cocktail.jpg
AlohaTable-WAIKIKI,Jasmine Hi Regular 470ml Glass,,(tile)
AlohaTable-WAIKIKI,Jasmine Hi Large 600ml Glass,,(tile)
AlohaTable-WAIKIKI,Oolong Hi Regular 470ml Glass,tea_matcha,/static/media/food/tea_matcha.jpg
AlohaTable-WAIKIKI,Oolong Hi Large 600ml Glass,tea_matcha,/static/media/food/tea_matcha.jpg
AlohaTable-WAIKIKI,Coke Highball Regular 470ml Glass,cocktail,/static/media/food/cocktail.jpg
AlohaTable-WAIKIKI,Coke Highball Large 600ml Glass,cocktail,/static/media/food/cocktail.jpg
AlohaTable-WAIKIKI,Lemon Sour Regular 470ml Glass,,(tile)
AlohaTable-WAIKIKI,Lemon Sour Large 600ml Glass,,(tile)
AlohaTable-WAIKIKI,Grapefruit Sour Regular 470ml Glass,,(tile)
AlohaTable-WAIKIKI,Grapefruit Sour Large 600ml Glass,,(tile)
AlohaTable-WAIKIKI,Pineapple Sour Regular 470ml Glass,,(tile)
AlohaTable-WAIKIKI,Pineapple Sour Large 600ml Glass,,(tile)
AlohaTable-WAIKIKI,Rum Coke Regular 470ml Glass,,(tile)
AlohaTable-WAIKIKI,Rum Coke Large 600ml Glass,,(tile)
AlohaTable-WAIKIKI,Malibu Pineapple Regular 470ml Glass,,(tile)
AlohaTable-WAIKIKI,Malibu Pineapple Large 600ml Glass,,(tile)
Burger-Mania,紫キャベツのコールスロー(ヨーグルトソース),salad_green,
Burger-Mania,自家製オニオンリング,onion_rings,/static/media/food/onion_rings.jpg
Burger-Mania,US 産リブアイステーキ 自家製醤油ソース [200g],steak_plate,/static/media/food/steak_plate.jpg
Burger-Mania,US 産リブアイステーキ 自家製醤油ソース [300g],steak_plate,/static/media/food/steak_plate.jpg
Burger-Mania,自家製チキンナゲット 4p,karaage_chicken,/static/media/food/karaage_chicken.jpg
Burger-Mania,自家製チキンナゲット 8p,karaage_chicken,/static/media/food/karaage_chicken.jpg
Burger-Mania,自家製チキンナゲット 16p,karaage_chicken,/static/media/food/karaage_chicken.jpg
Burger-Mania,100% 神戸牛バーガー [110g],burger_classic,/static/media/food/burger_classic.jpg
Burger-Mania,100% 神戸牛バーガー [150g],burger_classic,/static/media/food/burger_classic.jpg
Burger-Mania,紫キャベツのコールスロー,salad_green,
Burger-Mania,フレッシュガーデンサラダ,salad_green,
Burger-Mania,フレッシュガーデンサラダ スモールサイズ,salad_green,
Burger-Mania,カプレーゼサラダ,salad_green,
Burger-Mania,カプレーゼサラダ スモールサイズ,salad_green,
Burger-Mania,シーザーサラダ 自家製ベーコンのせ,salad_green,
Burger-Mania,チョップドコブサラダ,salad_green,
Burger-Mania,野菜スティック,,(tile)
Burger-Mania,自家製クラムチャウダー,soup_corn,
Burger-Mania,コーンクリームスープ,soup_miso,/static/media/food/soup_miso.jpg
Burger-Mania,オニオングラタンスープ,soup_miso,/static/media/food/soup_miso.jpg
Burger-Mania,自家製ミネストローネ,minestrone,/static/media/food/minestrone.jpg
Burger-Mania,自家製ポテトチップス(自家製サルサソース付き),french_fries,/static/media/food/french_fries.jpg
Burger-Mania,スモークミートの盛り合わせ,,(tile)
Burger-Mania,自家製ベーコン,bacon_dish,
Burger-Mania,パストラミ,,(tile)
Burger-Mania,ヴァッファローウィング (オリジナル BBQ ソース),,(tile)
Burger-Mania,自家製スパイシーナチョス,nachos,/static/media/food/nachos.jpg
Burger-Mania,フレンチフライ サワークリーム&スイートチリソース,french_fries,/static/media/food/french_fries.jpg
Burger-Mania,フレンチフライ単品,french_fries,/static/media/food/french_fries.jpg
Burger-Mania,濃厚チーズのコーンバターソテー,cheese_plate,
Burger-Mania,ケイジャンポップコーンシュリンプ&フレンチフライ,french_fries,/static/media/food/french_fries.jpg
Burger-Mania,自家製チキンナゲット 4P,karaage_chicken,/static/media/food/karaage_chicken.jpg
Burger-Mania,自家製チキンナゲット 8P,karaage_chicken,/static/media/food/karaage_chicken.jpg
Burger-Mania,自家製チキンナゲット 16P,karaage_chicken,/static/media/food/karaage_chicken.jpg
Burger-Mania,自家製ベーコンレタストマト,bacon_dish,
Burger-Mania,グリルドハムエッグアンドチーズ,cheese_plate,
Burger-Mania,グリルドチキン,karaage_chicken,/static/media/food/karaage_chicken.jpg
Burger-Mania,フレッシュベジタブル,,(tile)
Burger-Mania,エビとアボカド,salad_green,
Burger-Mania,コーンビーフ,,(tile)
Burger-Mania,クラシックパティメルト,,(tile)
Burger-Mania,ハンバーガー,burger_classic,/static/media/food/burger_classic.jpg
Burger-Mania,チーズバーガー,burger_cheese,/static/media/food/burger_cheese.jpg
Burger-Mania,てりやきバーガー,burger_classic,/static/media/food/burger_classic.jpg
Burger-Mania,グリルドベジタブルバーガー,burger_classic,/static/media/food/burger_classic.jpg
Burger-Mania,アボカドチーズバーガー,burger_cheese,/static/media/food/burger_cheese.jpg
Burger-Mania,自家製ベーコンチーズバーガー,burger_cheese,/static/media/food/burger_cheese.jpg
Burger-Mania,クアトロチーズバーガー [白金店限定],burger_cheese,/static/media/food/burger_cheese.jpg
Burger-Mania,マンゴーバーガー [白金店限定],burger_classic,/static/media/food/burger_classic.jpg
Burger-Mania,ゴールデンパインチーズバーガー [白金高輪店限定],burger_cheese,/static/media/food/burger_cheese.jpg
Burger-Mania,ウルティメットブルーチーズバーガー,burger_cheese,/static/media/food/burger_cheese.jpg
Burger-Mania,メキシカンバーガー,burger_classic,/static/media/food/burger_classic.jpg
Burger-Mania,チェリーバーガー [広尾、恵比寿店限定],burger_classic,/static/media/food/burger_classic.jpg
Burger-Mania,ローズマリーレモンバーガー,burger_classic,/static/media/food/burger_classic.jpg
Burger-Mania,ダブルチーズバーガー,burger_classic,/static/media/food/burger_classic.jpg
Burger-Mania,バーガーマニア15周年 15種のチーズバーガー,burger_classic,/static/media/food/burger_classic.jpg
Burger-Mania,100% 神戸牛バーガー PATTY 110G,burger_classic,/static/media/food/burger_classic.jpg
Burger-Mania,100% 神戸牛バーガー PATTY 150G,burger_classic,/static/media/food/burger_classic.jpg
Burger-Mania,US産リブアイステーキ 自家製醤油ソース [200G],steak_plate,/static/media/food/steak_plate.jpg
Burger-Mania,US産リブアイステーキ 自家製醤油ソース [300G],steak_plate,/static/media/food/steak_plate.jpg
Burger-Mania,タコライス 目玉焼きのせ,tacos,/static/media/food/tacos.jpg
Burger-Mania,チーズハンバーグライス 目玉焼きのせ,gohan_rice,
Burger-Mania,グリルドチーズチキンライス,gohan_rice,
Burger-Mania,ライス,gohan_rice,
Burger-Mania,トースト,toast_breakfast,/static/media/food/toast_breakfast.jpg
Burger-Mania,ミックスベリーパンケーキ,pancakes,
Burger-Mania,ストロベリー&バニラアイスパンケーキ,pancakes,
Burger-Mania,自家製クッキー,cookie,/static/media/food/cookie.jpg
Burger-Mania,自家製クッキーアイスクリーム,icecream_parfait,/static/media/food/icecream_parfait.jpg
Burger-Mania,アフォガード,,(tile)
Burger-Mania,バニラアイス,icecream_parfait,/static/media/food/icecream_parfait.jpg
Burger-Mania,自家製パンケーキ,pancakes,
Burger-Mania,パンケーキ(キャラメリゼバナナ),pancakes,
Burger-Mania,パンケーキ(ミックスベリー),pancakes,
Burger-Mania,パンケーキ(チョコバナナ&バニラアイス),pancakes,
Burger-Mania,パンケーキ(ストロベリー&バニラアイス),pancakes,
Burger-Mania,プレミアム国産クラフトジントニック,cocktail,/static/media/food/cocktail.jpg
Burger-Mania,季の美,,(tile)
Burger-Mania,小正醸造 桜島小みかん,,(tile)
Burger-Mania,養命酒醸造 香の森,beer_alcohol,/static/media/food/beer_alcohol.jpg
Burger-Mania,プレミアム国産ウィスキー,whisky,/static/media/food/whisky.jpg
Burger-Mania,知多,,(tile)
Burger-Mania,山崎,,(tile)
Burger-Mania,白州,,(tile)
Burger-Mania,響,,(tile)
Burger-Mania,梅酒,beer_alcohol,/static/media/food/beer_alcohol.jpg
Burger-Mania,焼酎,shochu,/static/media/food/shochu.jpg
Burger-Mania,ウーロンハイ,chuhai,/static/media/food/chuhai.jpg
Burger-Mania,オリジナルレモンサワー,chuhai,/static/media/food/chuhai.jpg
Burger-Mania,白ワイン GLASS,wine_drink,/static/media/food/wine_drink.jpg
Burger-Mania,白ワイン BOTTLE,wine_drink,/static/media/food/wine_drink.jpg
Burger-Mania,赤ワイン GLASS,wine_drink,/static/media/food/wine_drink.jpg
Burger-Mania,赤ワイン BOTTLE,wine_drink,/static/media/food/wine_drink.jpg
Burger-Mania,スパークリングワイン GLASS [恵比寿店限定],wine_drink,/static/media/food/wine_drink.jpg
Burger-Mania,スパークリングワイン BOTTLE,wine_drink,/static/media/food/wine_drink.jpg
Burger-Mania,ラム,,(tile)
Burger-Mania,モヒート [夏季限定4-9月],cocktail,/static/media/food/cocktail.jpg
Burger-Mania,カシス,cocktail,/static/media/food/cocktail.jpg
Burger-Mania,テキーラ,,(tile)
Burger-Mania,ウォッカ,,(tile)
Burger-Mania,自家製クラフトコーラ,cola_drink,/static/media/food/cola_drink.jpg
Burger-Mania,自家製クラフトチェリーコーラ,cola_drink,/static/media/food/cola_drink.jpg
Burger-Mania,コカコーラ,cola_drink,/static/media/food/cola_drink.jpg
Burger-Mania,ジンジャエール,,(tile)
Burger-Mania,ルートビア,,(tile)
Burger-Mania,オレンジジュース,juice_beverage,/static/media/food/juice_beverage.jpg
Burger-Mania,アップルジュース,juice_beverage,/static/media/food/juice_beverage.jpg
Burger-Mania,マンゴージュース,juice_beverage,/static/media/food/juice_beverage.jpg
Burger-Mania,グァバジュース,juice_beverage,/static/media/food/juice_beverage.jpg
Burger-Mania,ペリエ(発泡水),,(tile)
Burger-Mania,自家製ジンジャエール,,(tile)
Burger-Mania,自家製レモネード,lemonade,/static/media/food/lemonade.jpg
Burger-Mania,フレッシュミントレモネード,lemonade,/static/media/food/lemonade.jpg
Burger-Mania,バニラ,,(tile)
Burger-Mania,チョコレート,chocolate,/static/media/food/chocolate.jpg
Burger-Mania,ストロベリー,,(tile)
Burger-Mania,バナナ,,(tile)
Burger-Mania,チョコレートバナナ,chocolate,/static/media/food/chocolate.jpg
Burger-Mania,カフェラテ,coffee,/static/media/food/coffee.jpg
Burger-Mania,クッキークリーム,cookie,/static/media/food/cookie.jpg
Burger-Mania,ミルク,milk_drink,/static/media/food/milk_drink.jpg
Burger-Mania,バナナミルク,milk_drink,/static/media/food/milk_drink.jpg
Burger-Mania,ストロベリーミルク,milk_drink,/static/media/food/milk_drink.jpg
Burger-Mania,ホットコーヒー,coffee,/static/media/food/coffee.jpg
Burger-Mania,アイスコーヒー,coffee,/static/media/food/coffee.jpg
Burger-Mania,カフェラテ(ホット・アイス),coffee,/static/media/food/coffee.jpg
Burger-Mania,カプチーノ,coffee,/static/media/food/coffee.jpg
Burger-Mania,カフェモカ(ホット/アイス),icecream_parfait,/static/media/food/icecream_parfait.jpg
Burger-Mania,エスプレッソ,coffee,/static/media/food/coffee.jpg
Burger-Mania,ホットティー [アールグレイ or ダージリン],tea_matcha,/static/media/food/tea_matcha.jpg
Burger-Mania,アイスティー [アールグレイ],tea_matcha,/static/media/food/tea_matcha.jpg
Burger-Mania,ウーロン茶,oolong_tea,
Burger-Mania,ジャスミン茶,tea_matcha,/static/media/food/tea_matcha.jpg
CARDINAL-SPECIAL-洋食定食,自家製ハンバーグガーリックトマトソース,yakiniku_steak,/static/media/food/yakiniku_steak.jpg
CARDINAL-SPECIAL-洋食定食,昼食補助付プラン,,(tile)
CARDINAL-SPECIAL-洋食定食,コーヒー (HOT・ICE) または 紅茶 (HOT・ICE),coffee,/static/media/food/coffee.jpg
CICADA,Signature Course,,(tile)
CICADA,"Jamon serrano, Spain (40g)",,(tile)
CICADA,"Jamon Iberico bellota, Spain (40g)",,(tile)
CICADA,"Chorizo Iberico, Spain (40g)",,(tile)
CICADA,Spanish salami plate with salchichon and coppa,teishoku,/static/media/food/teishoku.jpg
CICADA,Fresh coriander with EVOO and lemon,,(tile)
CICADA,Fresh rucola with EVOO and lemon,juice_beverage,/static/media/food/juice_beverage.jpg
CICADA,Choice of one olive oil,,(tile)
CICADA,Chickpea hummus with grilled flat bread,,(tile)
CICADA,Chickpea hummus with spiced ground lamb and pine nut topping,,(tile)
CICADA,Dip plate – choose 2 dips,teishoku,/static/media/food/teishoku.jpg
CICADA,Dip plate – choose 3 dips,teishoku,/static/media/food/teishoku.jpg
CICADA,Dip plate – choose 4 dips,teishoku,/static/media/food/teishoku.jpg
CICADA,Your choice of cheese (each),,(tile)
CICADA,"Greek horiatiki salad with feta, tomato and kalamata olives",salad_green,
CICADA,"Kale salad with roast chicken, shaved fennel, endive, feta and honey lemon dressing",salad_green,
CICADA,Grilled seasonal vegetables with anchovy bagna cauda sauce,,(tile)
CICADA,"Grilled eggplant with bulgur tabouleh, Moroccan spice and labneh",,(tile)
CICADA,Grilled asparagus with semi-dried tomato and hazelnut salsa,,(tile)
CICADA,Parmigiano-Reggiano with roasted dates and crispy bacon (per pc),,(tile)
CICADA,Manchego with membrillo and pumpkin seeds (per pc),,(tile)
CICADA,Octopus carpaccio with green gazpacho dressing and micro herbs,,(tile)
CICADA,"Mojama, cured and dried thin sliced tuna with EVOO",,(tile)
CICADA,"Burrata with yellow peaches, jamon serrano, wild arugula and pistachios",,(tile)
CICADA,Grilled herb marinated sardines with pickled red onions and peppers,,(tile)
CICADA,Wagyu meatballs with spicy tomato sauce and herb panko,,(tile)
CICADA,Spicy Moroccan crab cakes with coriander and cumin sauce,cake_dessert,/static/media/food/cake_dessert.png
CICADA,Sautéed calamari in spicy tomato garlic sauce with brussel sprout and olive,,(tile)
CICADA,"Sautéed shrimp with garlic and chili, pil pil style",,(tile)
CICADA,Salami and mozzarella arancini with tomato sauce and Parmesan,,(tile)
CICADA,Tuna and boiled egg brik with coriander aioli,,(tile)
CICADA,Zucchini and feta cheese fritter,,(tile)
CICADA,Moorish grilled beef brochette,,(tile)
CICADA,"Patatas bravas, fried potatoes with spicy sauce",,(tile)
CICADA,Flat bread basket,toast_breakfast,/static/media/food/toast_breakfast.jpg
CICADA,Today’s fish tagine,,(tile)
CICADA,Chicken tagine with preserved lemons and green olives,,(tile)
CICADA,"Aromatic beef tagine with tomato, Moroccan beans and coriander, side cous cous",,(tile)
CICADA,Pan-roasted shrimp with farro and maitake risotto,,(tile)
CICADA,"Roasted snapper with rosemary, roasted potatoes and Nicoise olives",,(tile)
CICADA,"Grilled swordfish steak with tomato, eggplant, pepper and okra escabeche",steak_plate,/static/media/food/steak_plate.jpg
CICADA,Grilled seasonal seafood platter with herb butter and vegetables,coffee,/static/media/food/coffee.jpg
CICADA,Grilled lamb chops with anchovy and rosemary,,(tile)
CICADA,"Grilled frango chicken, spicy Portuguese style",,(tile)
CICADA,"Grilled Kirishima pork loin with salsa verde, arugula, red endive and shaved fennel",,(tile)
CICADA,Grilled F1 Japanese beef sirloin tagliata style with harissa butter and rucola,steak_plate,/static/media/food/steak_plate.jpg
CICADA,"Spaghettini with guanciale and pecorino Romano, gricia style",pasta,/static/media/food/pasta.jpg
CICADA,"Rigatoni with pork salsiccia and zucchini in Calabria chili tomato sauce, basil",,(tile)
CICADA,"Fregola pasta with shrimp, calamari, mussels, tomatoes and snap peas",pasta,/static/media/food/pasta.jpg
CICADA,Lunch Course,,(tile)
CICADA,"Weekly Lunch – Salad: Lebanese fattoush salad with romaine, cucumber, tomato, feta",salad_green,
CICADA,Weekly Lunch – Dip: Roasted eggplant baba ghanoush,,(tile)
CICADA,Weekly Lunch – Soup: Spicy clam soup with braised vegetables,soup_miso,/static/media/food/soup_miso.jpg
CICADA,"Weekly Lunch – Special Entrée: Grilled pork loin with fregola, olives and semi-dried tomato sauce",,(tile)
CICADA,"Weekly Lunch – Tagine: Today’s fish tagine / Lamb tagine with tomatoes, onions, fried okra, coriander and ginger",,(tile)
CICADA,"Weekly Lunch – Pasta: Spaghettini with whitebait, cabbage, colatura and lemon zest",juice_beverage,/static/media/food/juice_beverage.jpg
CICADA,Weekly Lunch – Mezze Plate,teishoku,/static/media/food/teishoku.jpg
CICADA,"Kadaif wrapped walnut, almond and honey baklava with vanilla gelato",sandwich,/static/media/food/sandwich.jpg
CICADA,CICADA original pistachio crème brûlée,,(tile)
CICADA,Super rich warm Valrhona 70% cacao chocolate cake with chocolate gelato,cake_dessert,/static/media/food/cake_dessert.png
CICADA,"Musk melon panna cotta with melon jelly, fresh melon and crispy tuile",,(tile)
CICADA,Classic ricotta and chocolate chip cannoli with crushed pistachios,juice_beverage,/static/media/food/juice_beverage.jpg
